Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,sin_day_of_week,cos_day_of_week,sin_month,cos_month
2025-05-02,-5.0,2.0,0.0,-2.0,-1.0,3.0,-3.0,0.0,-2.0,-4.0,2.0,9.0,10.0,-1.0,-8.0,0.0,3.0,4.0,2.0,-5.0,-2.0,2.0,-2.0,-3.0,12.0,8.0,1.0,7.0,4.0,1.0,-2.0,3.0,4.0,-6.0,-5.0,3.0,-6.0,-10.0,-8.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,3.0,0.0,-4.0,5.0,-8.0,-1.0,-1.0,3.0,1.0,-1.0,-1.0,1.0,4.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-05-03,-1.0,-2.0,0.0,-4.0,-2.0,-2.0,3.0,-3.0,-2.0,5.0,1.0,-1.0,-5.0,0.0,1.0,2.0,-10.0,-2.0,-5.0,1.0,-5.0,-1.0,13.0,4.0,0.0,4.0,-3.0,2.0,3.0,1.0,-3.0,7.0,7.0,2.0,3.0,-2.0,1.0,-4.0,-4.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,2.0,-10.0,-1.0,-1.0,2.0,-1.0,-3.0,3.0,2.0,3.0,-3.0,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-05-04,-3.0,-5.0,-3.0,3.0,-4.0,11.0,-10.0,1.0,2.0,5.0,-6.0,1.0,1.0,1.0,-1.0,-1.0,-3.0,-3.0,6.0,-7.0,4.0,4.0,0.0,19.0,6.0,-11.0,6.0,-5.0,5.0,-4.0,-1.0,3.0,1.0,-8.0,-6.0,3.0,8.0,4.0,0.0,0.0,-6.0,1.0,0.0,2.0,0.0,-1.0,5.0,0.0,2.0,9.0,5.0,0.0,-1.0,-3.0,0.0,-4.0,-1.0,-11.0,1.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-05-05,-2.0,1.0,0.0,0.0,0.0,-3.0,-4.0,1.0,-5.0,-5.0,0.0,7.0,6.0,-1.0,8.0,4.0,2.0,2.0,5.0,-1.0,1.0,1.0,1.0,-2.0,2.0,6.0,1.0,-6.0,6.0,5.0,0.0,-3.0,1.0,-4.0,-4.0,-3.0,-3.0,-15.0,5.0,0.0,8.0,2.0,-1.0,-1.0,0.0,0.0,4.0,0.0,-6.0,-7.0,-5.0,0.0,0.0,-2.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2025-05-06,0.0,2.0,0.0,2.0,0.0,4.0,-2.0,-3.0,-3.0,2.0,-2.0,-10.0,9.0,1.0,1.0,-1.0,-4.0,4.0,1.0,-8.0,0.0,-4.0,-1.0,1.0,8.0,-3.0,1.0,7.0,-1.0,-1.0,4.0,-1.0,4.0,-7.0,0.0,1.0,7.0,-16.0,-1.0,2.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,4.0,5.0,1.0,-1.0,4.0,-1.0,-1.0,0.0,-1.0,1.0,-2.0,0.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-05-07,3.0,0.0,0.0,-2.0,-5.0,4.0,-5.0,0.0,3.0,-5.0,0.0,3.0,4.0,-1.0,6.0,4.0,1.0,3.0,2.0,-6.0,8.0,5.0,3.0,0.0,1.0,11.0,-2.0,1.0,-3.0,1.0,3.0,-3.0,3.0,-11.0,1.0,-2.0,2.0,-11.0,-2.0,7.0,4.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,-2.0,-15.0,-5.0,0.0,-2.0,0.0,-1.0,1.0,0.0,-3.0,2.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-05-08,3.0,0.0,1.0,4.0,3.0,2.0,-2.0,-2.0,2.0,2.0,2.0,5.0,7.0,0.0,2.0,-6.0,6.0,-3.0,0.0,-6.0,4.0,-2.0,-7.0,-7.0,2.0,1.0,-2.0,2.0,1.0,1.0,-3.0,1.0,-1.0,-2.0,2.0,2.0,7.0,-17.0,1.0,-2.0,3.0,1.0,-1.0,-1.0,0.0,1.0,-2.0,0.0,0.0,-10.0,-4.0,-2.0,2.0,7.0,-2.0,1.0,0.0,5.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-05-09,-6.0,3.0,-1.0,4.0,9.0,8.0,-4.0,-1.0,1.0,0.0,2.0,7.0,1.0,-1.0,1.0,-3.0,-4.0,0.0,0.0,-9.0,2.0,-8.0,4.0,3.0,4.0,8.0,0.0,2.0,6.0,-3.0,2.0,-3.0,5.0,-7.0,-3.0,-1.0,-6.0,-9.0,0.0,4.0,-7.0,0.0,-1.0,0.0,1.0,1.0,6.0,0.0,2.0,-9.0,3.0,-1.0,0.0,-4.0,1.0,-3.0,1.0,-6.0,3.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-05-10,-3.0,0.0,-1.0,6.0,10.0,1.0,-3.0,1.0,4.0,-2.0,-6.0,6.0,0.0,-1.0,-7.0,-2.0,8.0,3.0,1.0,1.0,-7.0,4.0,0.0,-1.0,-3.0,-3.0,2.0,-3.0,6.0,0.0,-1.0,-5.0,7.0,0.0,-6.0,-1.0,-7.0,3.0,-4.0,0.0,1.0,0.0,0.0,-1.0,0.0,-1.0,3.0,0.0,0.0,-5.0,-1.0,-2.0,0.0,-5.0,2.0,2.0,0.0,1.0,10.0,5.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-05-11,2.0,3.0,0.0,-1.0,-3.0,-1.0,-2.0,0.0,1.0,-3.0,-1.0,-4.0,5.0,0.0,1.0,-4.0,-1.0,9.0,4.0,-2.0,7.0,0.0,-7.0,3.0,1.0,9.0,-7.0,0.0,2.0,-2.0,-5.0,1.0,5.0,-7.0,-7.0,-2.0,8.0,-5.0,2.0,-2.0,3.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-3.0,3.0,1.0,0.0,3.0,1.0,-1.0,0.0,-2.0,-1.0,-1.0,2.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-05-12,2.0,-1.0,0.0,3.0,-4.0,1.0,1.0,-3.0,2.0,8.0,-6.0,4.0,-1.0,-1.0,7.0,-5.0,4.0,6.0,1.0,6.0,-4.0,-6.0,-1.0,-1.0,9.0,7.0,3.0,-1.0,-6.0,0.0,-3.0,-5.0,-2.0,7.0,4.0,-2.0,-4.0,-13.0,0.0,6.0,1.0,1.0,-1.0,-5.0,1.0,0.0,1.0,0.0,1.0,3.0,-5.0,0.0,2.0,3.0,4.0,-1.0,1.0,-3.0,-4.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2025-05-13,-3.0,3.0,0.0,-2.0,-1.0,2.0,-3.0,1.0,2.0,-1.0,2.0,-6.0,3.0,0.0,0.0,0.0,1.0,-3.0,7.0,0.0,3.0,-1.0,0.0,-1.0,2.0,-7.0,-2.0,-4.0,2.0,10.0,-1.0,-2.0,-1.0,6.0,6.0,2.0,-2.0,-18.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,6.0,-6.0,4.0,-1.0,-1.0,0.0,-2.0,-1.0,1.0,3.0,1.0,0.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-05-14,-1.0,0.0,-1.0,3.0,0.0,-2.0,0.0,-4.0,-1.0,1.0,6.0,3.0,7.0,0.0,2.0,4.0,5.0,1.0,-8.0,-4.0,-2.0,-1.0,3.0,-1.0,-8.0,13.0,7.0,4.0,1.0,-3.0,-1.0,-3.0,-5.0,-14.0,3.0,-1.0,3.0,-5.0,0.0,2.0,4.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,4.0,-1.0,-8.0,-1.0,-1.0,0.0,-5.0,2.0,3.0,-3.0,6.0,-2.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-05-15,8.0,-2.0,0.0,1.0,-4.0,6.0,-1.0,2.0,-3.0,-1.0,2.0,3.0,4.0,-3.0,-1.0,2.0,4.0,-1.0,1.0,-8.0,2.0,-3.0,-2.0,-4.0,11.0,10.0,-4.0,0.0,0.0,-2.0,-4.0,-3.0,0.0,-9.0,6.0,3.0,0.0,-13.0,5.0,8.0,-3.0,3.0,0.0,-1.0,-1.0,0.0,3.0,0.0,5.0,-10.0,2.0,-1.0,-3.0,-2.0,0.0,0.0,-1.0,3.0,-2.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-05-16,3.0,3.0,1.0,1.0,-1.0,-2.0,-6.0,-5.0,0.0,-7.0,-2.0,11.0,2.0,2.0,-2.0,-3.0,-3.0,0.0,3.0,-15.0,-2.0,2.0,4.0,-2.0,-1.0,4.0,3.0,2.0,-4.0,4.0,5.0,4.0,0.0,-5.0,2.0,-3.0,-3.0,-12.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,-1.0,0.0,0.0,-2.0,9.0,-1.0,-1.0,-3.0,3.0,4.0,1.0,1.0,-4.0,0.0,4.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-05-17,4.0,2.0,1.0,0.0,-4.0,3.0,0.0,-3.0,-1.0,3.0,-1.0,1.0,-2.0,-1.0,-6.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,-2.0,20.0,-6.0,13.0,-2.0,-3.0,0.0,0.0,3.0,-3.0,2.0,-13.0,5.0,0.0,5.0,-1.0,-7.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,3.0,-2.0,-1.0,-2.0,-2.0,-1.0,-4.0,-1.0,-1.0,-1.0,1.0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-05-18,1.0,-1.0,-1.0,2.0,4.0,-7.0,-5.0,0.0,7.0,1.0,0.0,-1.0,-1.0,-1.0,5.0,1.0,1.0,5.0,4.0,-6.0,-4.0,-1.0,1.0,-4.0,6.0,2.0,2.0,0.0,0.0,0.0,-4.0,-1.0,-1.0,1.0,-4.0,0.0,-5.0,-7.0,3.0,-5.0,3.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-3.0,-3.0,4.0,0.0,1.0,-2.0,3.0,2.0,3.0,3.0,0.0,-1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-05-19,3.0,-1.0,1.0,2.0,-1.0,-2.0,-2.0,0.0,3.0,0.0,0.0,2.0,-6.0,3.0,4.0,4.0,12.0,0.0,1.0,13.0,9.0,1.0,0.0,2.0,-4.0,0.0,4.0,-2.0,-7.0,-7.0,-8.0,-6.0,-4.0,-2.0,-1.0,0.0,0.0,-11.0,4.0,5.0,6.0,1.0,0.0,2.0,0.0,0.0,-6.0,0.0,1.0,4.0,2.0,-1.0,-6.0,1.0,4.0,0.0,-3.0,-1.0,-2.0,1.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2025-05-20,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-9.0,-2.0,1.0,-7.0,-10.0,6.0,4.0,0.0,5.0,-1.0,3.0,0.0,-5.0,3.0,-1.0,5.0,1.0,3.0,0.0,-3.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,-2.0,3.0,0.0,7.0,-13.0,3.0,5.0,4.0,0.0,0.0,-1.0,0.0,0.0,-2.0,0.0,2.0,-1.0,-4.0,0.0,1.0,-1.0,1.0,0.0,1.0,1.0,-3.0,1.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-05-21,3.0,2.0,1.0,-1.0,1.0,-3.0,0.0,1.0,-1.0,1.0,-1.0,9.0,1.0,1.0,-1.0,0.0,0.0,4.0,0.0,7.0,2.0,-2.0,2.0,-6.0,2.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,-7.0,1.0,0.0,1.0,-9.0,0.0,-5.0,-5.0,1.0,0.0,-1.0,0.0,0.0,8.0,0.0,0.0,-10.0,9.0,-1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-05-22,1.0,2.0,0.0,-2.0,-1.0,-3.0,0.0,0.0,0.0,4.0,-1.0,2.0,-3.0,0.0,1.0,1.0,-1.0,3.0,-3.0,3.0,0.0,1.0,1.0,0.0,6.0,6.0,-1.0,-1.0,0.0,4.0,-3.0,-2.0,-1.0,-7.0,2.0,0.0,1.0,-6.0,0.0,-2.0,-4.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,-2.0,-1.0,2.0,5.0,1.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-05-23,-2.0,0.0,5.0,4.0,2.0,3.0,-6.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,4.0,1.0,-1.0,-15.0,1.0,3.0,5.0,-3.0,4.0,2.0,0.0,-1.0,3.0,5.0,-3.0,-7.0,0.0,-3.0,-4.0,0.0,2.0,-13.0,3.0,4.0,4.0,0.0,-1.0,1.0,0.0,0.0,-3.0,0.0,1.0,-3.0,-8.0,-1.0,-1.0,4.0,-6.0,-2.0,0.0,2.0,2.0,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-05-24,8.0,0.0,1.0,9.0,7.0,9.0,1.0,3.0,1.0,-8.0,5.0,0.0,0.0,4.0,-3.0,-1.0,3.0,0.0,0.0,0.0,7.0,-1.0,-4.0,0.0,7.0,1.0,-6.0,4.0,0.0,-10.0,1.0,3.0,-4.0,-6.0,-1.0,0.0,-4.0,-6.0,-3.0,-4.0,3.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,3.0,-5.0,6.0,-3.0,-1.0,1.0,0.0,-1.0,2.0,5.0,-4.0,0.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-05-25,-1.0,1.0,0.0,0.0,4.0,-5.0,-8.0,-4.0,0.0,1.0,-1.0,-1.0,1.0,-4.0,-4.0,3.0,2.0,-6.0,4.0,-4.0,-2.0,4.0,-4.0,4.0,5.0,4.0,1.0,-2.0,-1.0,-4.0,-1.0,-1.0,3.0,3.0,0.0,0.0,0.0,3.0,-4.0,9.0,1.0,4.0,1.0,-1.0,0.0,0.0,5.0,0.0,-4.0,-1.0,-5.0,0.0,0.0,2.0,3.0,2.0,-2.0,-8.0,-2.0,0.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
2025-05-26,-1.0,-1.0,0.0,-5.0,-5.0,6.0,-1.0,3.0,0.0,-13.0,2.0,2.0,5.0,2.0,0.0,0.0,-4.0,9.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,3.0,-3.0,0.0,-3.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,8.0,-12.0,-2.0,6.0,3.0,0.0,0.0,-3.0,-1.0,0.0,-2.0,0.0,0.0,2.0,5.0,0.0,-1.0,-3.0,-3.0,-2.0,2.0,-1.0,-8.0,0.0,0.0,1.0,0.49999999999999994,-0.8660254037844387
2025-05-27,-7.0,2.0,-1.0,4.0,0.0,-6.0,4.0,0.0,0.0,8.0,-4.0,-4.0,-3.0,0.0,8.0,0.0,-2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,6.0,2.0,2.0,-1.0,2.0,-2.0,-1.0,-5.0,0.0,-2.0,-12.0,1.0,7.0,-2.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,8.0,1.0,1.0,-3.0,0.0,1.0,1.0,3.0,1.0,-2.0,0.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387
2025-05-28,1.0,1.0,1.0,0.0,-1.0,1.0,-8.0,3.0,2.0,10.0,0.0,-8.0,4.0,2.0,1.0,2.0,2.0,1.0,-1.0,3.0,0.0,2.0,0.0,-1.0,-1.0,-2.0,-1.0,-7.0,-3.0,-1.0,-2.0,-1.0,-4.0,3.0,4.0,0.0,5.0,-15.0,2.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-3.0,0.0,-2.0,-1.0,1.0,1.0,-3.0,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387
2025-05-29,-1.0,1.0,1.0,-3.0,0.0,5.0,4.0,-6.0,0.0,-2.0,-2.0,2.0,-5.0,-2.0,2.0,1.0,-7.0,-5.0,2.0,-3.0,-2.0,2.0,3.0,1.0,2.0,6.0,-1.0,1.0,-1.0,4.0,4.0,-2.0,5.0,-7.0,4.0,0.0,1.0,-8.0,0.0,2.0,4.0,2.0,0.0,-1.0,0.0,0.0,-3.0,0.0,-2.0,-7.0,1.0,-2.0,1.0,-7.0,0.0,1.0,-1.0,8.0,4.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
2025-05-30,-1.0,-2.0,0.0,1.0,2.0,2.0,-6.0,0.0,-1.0,2.0,1.0,15.0,4.0,0.0,-4.0,-2.0,-3.0,0.0,2.0,-7.0,4.0,-1.0,-3.0,0.0,0.0,6.0,-2.0,3.0,5.0,0.0,4.0,8.0,-1.0,-2.0,-1.0,0.0,-11.0,-13.0,3.0,-5.0,2.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,5.0,-7.0,4.0,0.0,-1.0,0.0,3.0,-1.0,2.0,-6.0,6.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-05-31,-6.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,-1.0,-2.0,-3.0,4.0,3.0,1.0,-1.0,-2.0,-6.0,9.0,-1.0,-5.0,-2.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,-6.0,-2.0,-1.0,1.0,9.0,2.0,-2.0,0.0,5.0,-9.0,-7.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-8.0,0.0,-2.0,2.0,-5.0,-1.0,-2.0,3.0,-3.0,1.0,-1.0,3.0,-1.0,-2.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-01,1.0,-2.0,0.0,4.0,0.0,3.0,-3.0,0.0,-1.0,-2.0,12.0,1.0,2.0,1.0,2.0,4.0,-2.0,4.0,4.0,5.0,0.0,0.0,-15.0,-2.0,4.0,-4.0,3.0,1.0,-1.0,1.0,0.0,-3.0,-3.0,-5.0,-3.0,0.0,0.0,-8.0,4.0,-2.0,3.0,-1.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,-10.0,5.0,-1.0,0.0,-5.0,0.0,-1.0,2.0,-1.0,-2.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-06-02,1.0,0.0,-2.0,-3.0,5.0,0.0,6.0,-4.0,-1.0,0.0,0.0,-7.0,-10.0,-2.0,-2.0,4.0,-5.0,0.0,-4.0,6.0,-1.0,-5.0,-4.0,0.0,-1.0,10.0,-1.0,-3.0,-4.0,-1.0,1.0,3.0,9.0,-6.0,3.0,0.0,4.0,-14.0,2.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,-1.0,-1.0,0.0,-1.0,-3.0,4.0,1.0,3.0,0.0,0.0,1.0,1.2246467991473532e-16,-1.0
2025-06-03,-3.0,-1.0,-3.0,4.0,10.0,3.0,-2.0,0.0,1.0,1.0,2.0,-9.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,-4.0,6.0,-3.0,2.0,-1.0,-2.0,4.0,2.0,-2.0,5.0,4.0,1.0,-2.0,-3.0,-10.0,-4.0,0.0,0.0,-4.0,-2.0,0.0,-2.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,6.0,-1.0,-8.0,0.0,-1.0,3.0,3.0,1.0,2.0,0.0,4.0,0.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-06-04,2.0,-3.0,1.0,0.0,0.0,-2.0,-6.0,3.0,1.0,8.0,-4.0,-6.0,5.0,-3.0,2.0,3.0,-2.0,-1.0,2.0,6.0,-2.0,-3.0,-4.0,0.0,3.0,3.0,0.0,-1.0,0.0,4.0,-1.0,-1.0,0.0,-11.0,2.0,0.0,0.0,-12.0,3.0,-1.0,2.0,0.0,0.0,-2.0,-2.0,0.0,4.0,0.0,6.0,-10.0,2.0,0.0,-1.0,0.0,0.0,1.0,4.0,6.0,-2.0,3.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-06-05,-4.0,3.0,-2.0,0.0,3.0,1.0,-2.0,1.0,1.0,-3.0,-1.0,6.0,-5.0,1.0,-5.0,-5.0,0.0,8.0,3.0,-3.0,-1.0,2.0,5.0,-2.0,2.0,3.0,-3.0,-4.0,-1.0,0.0,1.0,-2.0,0.0,-1.0,-3.0,0.0,3.0,-8.0,1.0,0.0,7.0,-2.0,0.0,0.0,1.0,0.0,-1.0,0.0,10.0,0.0,-7.0,-1.0,-1.0,3.0,1.0,1.0,-1.0,-1.0,4.0,-3.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-06-06,2.0,1.0,-2.0,0.0,5.0,2.0,-5.0,-2.0,-2.0,-3.0,0.0,1.0,0.0,0.0,4.0,-1.0,0.0,3.0,3.0,-9.0,-4.0,0.0,-14.0,4.0,0.0,6.0,2.0,0.0,6.0,3.0,-1.0,0.0,0.0,-2.0,-5.0,0.0,0.0,-3.0,1.0,6.0,-3.0,0.0,1.0,-1.0,-1.0,0.0,2.0,0.0,0.0,4.0,1.0,-2.0,-2.0,4.0,-1.0,2.0,4.0,-4.0,1.0,-1.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-06-07,4.0,-3.0,1.0,7.0,1.0,5.0,-1.0,2.0,2.0,4.0,-2.0,-1.0,3.0,0.0,2.0,-5.0,-5.0,1.0,-1.0,2.0,-5.0,0.0,3.0,2.0,1.0,-7.0,3.0,-6.0,0.0,-4.0,4.0,3.0,2.0,1.0,8.0,0.0,-3.0,-10.0,-1.0,-3.0,-8.0,0.0,0.0,-1.0,1.0,0.0,5.0,0.0,4.0,-6.0,4.0,-1.0,-1.0,1.0,-3.0,-1.0,6.0,-1.0,-7.0,2.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2025-06-08,-2.0,-1.0,-3.0,0.0,-5.0,3.0,-3.0,0.0,1.0,9.0,-1.0,2.0,0.0,1.0,-7.0,4.0,-4.0,-6.0,2.0,5.0,-3.0,4.0,-1.0,0.0,-1.0,-1.0,-2.0,-9.0,0.0,2.0,-1.0,2.0,2.0,6.0,3.0,0.0,7.0,-7.0,2.0,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,-3.0,7.0,-1.0,4.0,-1.0,-3.0,0.0,-1.0,5.0,-2.0,1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
2025-06-09,-2.0,0.0,1.0,1.0,-3.0,-4.0,0.0,2.0,0.0,7.0,1.0,-8.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,15.0,1.0,-2.0,-1.0,5.0,3.0,9.0,1.0,4.0,-1.0,-3.0,2.0,3.0,-6.0,-5.0,-5.0,0.0,-2.0,-19.0,2.0,11.0,3.0,0.0,1.0,0.0,1.0,0.0,-5.0,0.0,-2.0,-4.0,-1.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0
2025-06-10,3.0,-3.0,-2.0,-3.0,0.0,5.0,-1.0,-4.0,-2.0,1.0,-3.0,1.0,6.0,0.0,-2.0,5.0,-2.0,3.0,-5.0,8.0,3.0,-1.0,-2.0,-3.0,0.0,2.0,-2.0,14.0,-2.0,-3.0,3.0,0.0,-1.0,-6.0,11.0,0.0,5.0,-11.0,0.0,8.0,9.0,1.0,-1.0,0.0,0.0,-1.0,4.0,0.0,2.0,-10.0,-8.0,-1.0,0.0,1.0,2.0,0.0,-1.0,-8.0,-3.0,1.0,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0
2025-06-11,3.0,4.0,1.0,2.0,-3.0,-3.0,-1.0,-6.0,1.0,-6.0,1.0,-1.0,-8.0,1.0,5.0,-7.0,-5.0,-2.0,7.0,0.0,-2.0,2.0,-2.0,5.0,3.0,3.0,-2.0,-4.0,-2.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,3.0,-16.0,6.0,-3.0,4.0,0.0,1.0,-1.0,0.0,1.0,-9.0,0.0,0.0,2.0,-4.0,-2.0,2.0,3.0,0.0,-3.0,5.0,7.0,-4.0,0.0,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
2025-06-12,4.0,4.0,-2.0,3.0,-3.0,5.0,-3.0,0.0,-5.0,4.0,-1.0,12.0,1.0,0.0,-1.0,-5.0,-4.0,-1.0,4.0,-11.0,8.0,-3.0,9.0,0.0,0.0,11.0,-1.0,1.0,-1.0,-2.0,1.0,-3.0,2.0,-14.0,2.0,0.0,-3.0,-9.0,-2.0,-1.0,6.0,2.0,0.0,1.0,1.0,-1.0,8.0,0.0,4.0,-3.0,3.0,0.0,0.0,-2.0,1.0,0.0,-2.0,0.0,0.0,1.0,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0
2025-06-13,-3.0,2.0,-1.0,-2.0,1.0,5.0,-1.0,-1.0,2.0,-3.0,-1.0,-8.0,7.0,1.0,0.0,2.0,-3.0,1.0,1.0,-2.0,2.0,-4.0,5.0,2.0,3.0,2.0,-1.0,2.0,1.0,2.0,1.0,-1.0,-3.0,-1.0,8.0,0.0,5.0,-2.0,0.0,5.0,-4.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0.0,6.0,-4.0,0.0,-2.0,-1.0,-1.0,-4.0,-2.0,-3.0,-3.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0
2025-06-14,-6.0,-1.0,1.0,-4.0,-6.0,-1.0,1.0,-3.0,3.0,8.0,-7.0,3.0,3.0,-1.0,5.0,-1.0,-9.0,3.0,-2.0,2.0,-2.0,2.0,10.0,-1.0,1.0,0.0,3.0,-5.0,1.0,1.0,3.0,1.0,0.0,-3.0,1.0,0.0,-1.0,-14.0,-1.0,4.0,9.0,1.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,-5.0,-2.0,3.0,-2.0,1.0,-1.0,-3.0,4.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0
2025-06-15,-3.0,0.0,1.0,-3.0,0.0,-5.0,-6.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,-5.0,-1.0,3.0,-2.0,-3.0,-4.0,2.0,1.0,-2.0,2.0,-1.0,8.0,-6.0,-1.0,6.0,7.0,-3.0,4.0,1.0,-5.0,-2.0,0.0,2.0,-2.0,-5.0,5.0,1.0,0.0,0.0,-1.0,1.0,0.0,4.0,0.0,2.0,1.0,-9.0,-2.0,0.0,1.0,-1.0,1.0,0.0,2.0,0.0,2.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0
